event_id,origin_time,latitude,longitude,depth_km,magnitude,mag_type,p_pick_time,s_pick_time,catalog_source
quakeml:eu.emsc/event/20230212_0000365,2023-02-12T23:22:56.000000Z,37.9,37.83,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000362,2023-02-12T23:16:37.300000Z,37.6,37.52,9.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000360,2023-02-12T22:56:27.100000Z,37.16,36.68,1.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000359,2023-02-12T22:52:59.800000Z,38.04,36.61,4.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000357,2023-02-12T22:41:01.400000Z,38.06,37.23,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000356,2023-02-12T22:32:18.300000Z,37.33,37.13,7.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000355,2023-02-12T22:27:22.500000Z,38.12,37.23,6.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000352,2023-02-12T22:16:54.400000Z,37.35,36.99,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000351,2023-02-12T22:08:01.600000Z,38.15,37.91,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000350,2023-02-12T21:59:00.600000Z,38.01,37.33,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000346,2023-02-12T21:39:57.300000Z,37.95,38.17,7.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000345,2023-02-12T21:38:12.800000Z,38.4,36.88,26.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000344,2023-02-12T21:34:07.300000Z,37.11,36.68,10.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000343,2023-02-12T21:32:31.000000Z,38.04,36.47,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000341,2023-02-12T21:29:59.100000Z,38.1,36.59,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000340,2023-02-12T21:21:48.400000Z,36.5,36.17,10.0,4.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000338,2023-02-12T21:04:25.700000Z,37.95,36.58,14.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000337,2023-02-12T21:01:00.500000Z,38.13,37.83,2.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000333,2023-02-12T20:41:33.200000Z,38.08,37.26,7.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000331,2023-02-12T20:26:50.600000Z,38.02,36.78,4.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000329,2023-02-12T20:22:59.100000Z,37.99,37.47,3.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000325,2023-02-12T20:11:37.300000Z,37.99,38.39,4.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000324,2023-02-12T20:06:23.700000Z,37.87,36.34,6.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000323,2023-02-12T20:03:42.800000Z,38.05,36.58,4.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000321,2023-02-12T19:58:12.400000Z,38.03,36.41,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000317,2023-02-12T19:34:14.600000Z,37.65,37.45,6.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000316,2023-02-12T19:31:28.900000Z,36.58,36.47,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000312,2023-02-12T19:14:58.600000Z,37.93,36.61,2.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000309,2023-02-12T19:02:30.700000Z,37.27,37.07,20.0,4.3,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000308,2023-02-12T18:44:53.800000Z,38.08,36.67,4.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000305,2023-02-12T18:37:49.500000Z,38.06,38.08,9.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000302,2023-02-12T18:33:14.600000Z,37.38,36.98,15.0,4.7,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000301,2023-02-12T18:24:21.200000Z,36.98,36.6,8.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000297,2023-02-12T18:21:45.000000Z,38.09,36.62,6.0,4.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000292,2023-02-12T18:11:27.700000Z,37.37,36.93,7.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000291,2023-02-12T18:08:44.500000Z,37.03,36.37,2.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000289,2023-02-12T17:58:53.700000Z,37.12,37.06,2.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000286,2023-02-12T17:46:03.800000Z,38.41,36.51,4.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000284,2023-02-12T17:42:29.300000Z,38.12,37.2,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000285,2023-02-12T17:30:18.100000Z,37.96,38.02,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000282,2023-02-12T17:28:17.900000Z,38.08,36.59,5.0,4.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000287,2023-02-12T17:24:17.500000Z,38.07,38.46,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000273,2023-02-12T16:56:18.200000Z,37.71,36.46,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000270,2023-02-12T16:53:43.800000Z,38.08,36.67,9.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000268,2023-02-12T16:49:38.400000Z,36.96,38.23,4.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000272,2023-02-12T16:43:02.300000Z,37.69,36.49,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000265,2023-02-12T16:41:02.100000Z,38.16,37.89,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000277,2023-02-12T16:33:52.800000Z,36.96,36.53,8.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000314,2023-02-12T16:27:26.200000Z,37.95,38.04,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000262,2023-02-12T16:25:50.900000Z,36.55,36.22,2.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000260,2023-02-12T16:22:45.200000Z,37.65,37.43,6.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000258,2023-02-12T16:20:08.100000Z,38.1,37.88,2.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000255,2023-02-12T16:11:50.200000Z,36.86,36.77,2.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000257,2023-02-12T16:10:42.800000Z,37.02,37.75,7.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000253,2023-02-12T15:46:31.700000Z,38.17,38.03,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000251,2023-02-12T15:30:07.000000Z,38.12,37.87,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000250,2023-02-12T15:27:36.400000Z,38.13,36.61,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000248,2023-02-12T15:18:43.800000Z,37.94,36.26,4.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000237,2023-02-12T14:37:14.700000Z,38.14,38.45,9.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000235,2023-02-12T14:30:04.900000Z,37.82,36.55,5.0,4.2,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000234,2023-02-12T14:25:40.200000Z,38.02,38.18,3.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000236,2023-02-12T14:20:52.900000Z,38.08,36.74,30.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000211,2023-02-12T13:35:38.900000Z,38.08,38.37,4.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000209,2023-02-12T13:29:14.100000Z,38.02,38.24,10.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000207,2023-02-12T13:16:42.300000Z,37.5,37.25,11.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000202,2023-02-12T13:07:08.300000Z,37.86,37.83,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000198,2023-02-12T12:54:47.100000Z,38.09,36.68,1.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000200,2023-02-12T12:53:44.600000Z,38.15,36.68,7.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000199,2023-02-12T12:51:18.100000Z,37.93,36.28,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000196,2023-02-12T12:50:15.900000Z,37.88,36.3,2.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000193,2023-02-12T12:30:39.800000Z,38.02,38.17,5.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000192,2023-02-12T12:25:24.700000Z,36.94,36.71,10.0,4.2,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000189,2023-02-12T12:12:04.200000Z,37.81,36.57,2.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000188,2023-02-12T12:06:37.200000Z,37.99,36.62,5.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000185,2023-02-12T11:47:15.000000Z,38.03,36.48,3.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000180,2023-02-12T11:33:13.600000Z,37.74,37.57,9.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000179,2023-02-12T11:31:10.800000Z,37.82,36.63,3.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000175,2023-02-12T11:00:46.200000Z,38.16,37.82,3.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000176,2023-02-12T10:58:14.100000Z,36.96,36.52,4.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000169,2023-02-12T10:47:13.400000Z,38.22,38.19,6.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000165,2023-02-12T10:41:03.700000Z,38.24,37.4,3.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000163,2023-02-12T10:30:24.200000Z,38.17,37.77,1.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000161,2023-02-12T10:13:21.800000Z,38.14,37.79,1.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000160,2023-02-12T10:06:08.000000Z,38.22,38.21,4.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000156,2023-02-12T10:00:24.600000Z,38.19,38.19,1.0,4.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000157,2023-02-12T09:56:04.900000Z,36.61,36.23,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000155,2023-02-12T09:54:36.500000Z,38.04,37.4,4.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000152,2023-02-12T09:20:23.500000Z,37.48,37.07,8.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000151,2023-02-12T09:19:05.200000Z,37.01,36.7,10.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000423,2023-02-12T09:15:41.900000Z,37.51,37.32,16.0,2.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000150,2023-02-12T09:13:36.600000Z,38.0,36.64,9.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000149,2023-02-12T09:05:08.600000Z,37.88,36.28,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000147,2023-02-12T09:02:34.100000Z,38.19,37.82,18.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000146,2023-02-12T08:50:59.300000Z,37.81,36.29,2.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000145,2023-02-12T08:44:20.300000Z,38.01,38.07,2.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000143,2023-02-12T08:38:09.500000Z,38.18,38.02,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000142,2023-02-12T08:28:40.400000Z,37.93,37.8,14.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000139,2023-02-12T08:23:41.300000Z,37.15,36.73,7.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000135,2023-02-12T08:14:11.600000Z,38.08,37.28,1.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000133,2023-02-12T07:54:57.400000Z,37.8,37.7,1.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000131,2023-02-12T07:48:54.600000Z,37.88,36.34,6.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000130,2023-02-12T07:37:14.300000Z,38.05,36.6,4.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000127,2023-02-12T07:31:46.200000Z,38.05,37.26,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000125,2023-02-12T07:19:30.100000Z,38.11,37.25,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000120,2023-02-12T07:04:31.900000Z,38.21,37.06,9.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000128,2023-02-12T07:01:31.700000Z,37.46,36.59,2.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000116,2023-02-12T06:48:36.800000Z,37.1,36.76,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000114,2023-02-12T06:35:38.700000Z,38.03,36.58,8.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000112,2023-02-12T06:30:06.100000Z,38.09,36.51,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000110,2023-02-12T06:23:51.500000Z,38.3,38.32,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000108,2023-02-12T06:11:34.000000Z,37.92,36.65,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000105,2023-02-12T06:05:58.600000Z,37.89,36.36,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000101,2023-02-12T05:49:39.500000Z,38.08,37.17,7.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000095,2023-02-12T05:33:05.800000Z,38.12,37.97,7.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000091,2023-02-12T05:31:27.400000Z,38.03,37.67,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000100,2023-02-12T05:24:31.600000Z,36.6,36.38,10.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000089,2023-02-12T05:18:56.700000Z,38.19,37.73,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000094,2023-02-12T05:17:10.700000Z,37.11,36.93,8.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000084,2023-02-12T04:56:27.600000Z,38.01,37.45,4.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000083,2023-02-12T04:52:58.900000Z,37.99,37.47,7.0,4.2,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000078,2023-02-12T04:29:13.800000Z,37.97,38.24,4.0,4.2,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000076,2023-02-12T04:22:34.800000Z,38.05,37.7,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000074,2023-02-12T04:16:04.500000Z,37.89,37.79,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000072,2023-02-12T04:14:43.300000Z,38.14,37.83,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000071,2023-02-12T04:10:23.700000Z,36.96,36.48,12.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000070,2023-02-12T04:07:53.500000Z,37.09,36.71,11.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000069,2023-02-12T04:04:02.300000Z,38.07,37.72,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000068,2023-02-12T03:53:30.300000Z,38.07,38.47,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000066,2023-02-12T03:51:45.700000Z,38.03,37.54,8.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000065,2023-02-12T03:49:56.200000Z,37.45,36.97,15.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000064,2023-02-12T03:40:39.700000Z,37.47,36.95,4.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000062,2023-02-12T03:33:21.800000Z,37.86,36.67,6.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000061,2023-02-12T03:29:26.700000Z,38.05,37.06,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000059,2023-02-12T03:25:22.000000Z,38.23,38.13,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000056,2023-02-12T03:11:14.900000Z,38.23,37.09,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000055,2023-02-12T02:58:15.900000Z,38.1,37.8,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000050,2023-02-12T02:53:04.100000Z,37.04,36.15,1.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000051,2023-02-12T02:46:35.300000Z,37.58,37.27,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000049,2023-02-12T02:45:15.600000Z,37.89,36.32,3.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000048,2023-02-12T02:38:27.800000Z,36.95,36.6,10.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000046,2023-02-12T02:35:10.800000Z,37.98,37.47,5.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000042,2023-02-12T02:25:28.800000Z,37.87,36.37,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000040,2023-02-12T02:19:01.400000Z,38.06,37.21,6.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000036,2023-02-12T02:04:03.700000Z,38.03,37.59,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000032,2023-02-12T01:59:33.800000Z,38.09,36.63,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000031,2023-02-12T01:52:28.800000Z,37.98,36.39,4.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000026,2023-02-12T01:27:35.400000Z,38.13,36.97,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000025,2023-02-12T01:23:35.600000Z,36.54,36.31,8.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000024,2023-02-12T01:21:58.000000Z,38.07,36.58,5.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000022,2023-02-12T01:20:18.000000Z,37.32,37.05,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000021,2023-02-12T01:18:34.200000Z,38.18,38.11,2.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000020,2023-02-12T01:14:56.900000Z,36.77,36.49,9.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000019,2023-02-12T01:13:27.500000Z,38.24,38.16,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000018,2023-02-12T01:10:52.900000Z,36.62,36.69,4.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000017,2023-02-12T01:02:45.500000Z,37.58,37.43,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000014,2023-02-12T00:51:23.200000Z,38.16,38.09,5.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000006,2023-02-12T00:26:57.200000Z,37.88,36.33,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000004,2023-02-12T00:19:39.900000Z,38.12,37.9,2.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000374,2023-02-12T00:12:07.400000Z,38.06,36.56,8.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000002,2023-02-12T00:05:38.500000Z,38.15,37.79,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230212_0000001,2023-02-12T00:01:59.900000Z,38.08,36.59,5.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000415,2023-02-11T23:50:59.200000Z,37.85,36.63,8.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000416,2023-02-11T23:48:33.400000Z,37.95,37.65,4.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000414,2023-02-11T23:45:32.400000Z,38.03,37.57,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000412,2023-02-11T23:37:06.200000Z,38.04,37.84,9.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000413,2023-02-11T23:30:55.100000Z,38.07,36.53,5.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000408,2023-02-11T23:26:49.000000Z,38.08,37.04,4.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000410,2023-02-11T23:25:00.500000Z,37.35,36.88,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000407,2023-02-11T23:23:49.700000Z,37.61,37.52,2.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000405,2023-02-11T23:17:22.600000Z,38.1,37.77,10.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000402,2023-02-11T23:15:15.200000Z,37.28,37.03,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000401,2023-02-11T23:10:19.700000Z,37.02,36.88,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000400,2023-02-11T23:06:17.400000Z,37.5,37.13,9.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000399,2023-02-11T22:56:06.300000Z,38.12,36.69,2.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000398,2023-02-11T22:45:36.400000Z,38.12,37.79,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000397,2023-02-11T22:34:04.200000Z,38.22,36.93,13.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000393,2023-02-11T22:32:45.400000Z,38.27,36.93,2.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000391,2023-02-11T22:29:15.400000Z,36.69,36.47,10.0,4.4,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000378,2023-02-11T21:28:27.300000Z,38.08,38.44,1.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000379,2023-02-11T21:21:55.900000Z,38.04,37.0,4.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000377,2023-02-11T21:21:01.600000Z,37.25,36.87,2.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000376,2023-02-11T21:10:20.300000Z,38.02,38.05,8.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000374,2023-02-11T21:07:55.600000Z,38.12,36.67,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000370,2023-02-11T21:01:15.500000Z,37.65,37.54,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000372,2023-02-11T20:58:30.600000Z,38.11,37.79,8.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000365,2023-02-11T20:44:22.700000Z,37.98,36.59,2.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000362,2023-02-11T20:39:04.000000Z,37.86,37.89,5.0,4.2,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000357,2023-02-11T20:32:02.800000Z,38.12,37.19,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000359,2023-02-11T20:27:20.400000Z,38.29,38.12,17.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000358,2023-02-11T20:20:55.200000Z,37.99,38.36,8.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000353,2023-02-11T20:16:49.600000Z,37.87,36.67,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000350,2023-02-11T20:07:14.400000Z,38.04,36.57,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000351,2023-02-11T20:01:37.600000Z,36.75,36.45,12.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000349,2023-02-11T19:56:36.300000Z,37.4,37.17,8.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000346,2023-02-11T19:48:57.700000Z,38.16,37.92,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230211_0000340,2023-02-11T19:31:34.300000Z,38.11,36.75,4.0,2.7,ml,,,EMSC_FDSN
