filename,station,event_id,magnitude,mag_band,t_start,t_origin,status
small_KO.KMRS_642875079.npz,KO.KMRS,642875079,1.0,M0.5-1.0,2023-03-18T16:52:12.000000Z,2023-03-18T16:52:42.000000Z,fail: Missing channels: ['HHE']
small_KO.KOZT_642875100.npz,KO.KOZT,642875100,0.8,M0.5-1.0,2023-03-18T18:56:07.000000Z,2023-03-18T18:56:37.000000Z,ok
small_KO.KMRS_642875100.npz,KO.KMRS,642875100,0.8,M0.5-1.0,2023-03-18T18:56:07.000000Z,2023-03-18T18:56:37.000000Z,ok
small_KO.KOZT_643658783.npz,KO.KOZT,643658783,1.0,M0.5-1.0,2023-08-01T00:10:49.900000Z,2023-08-01T00:11:19.900000Z,ok
small_KO.KMRS_643658783.npz,KO.KMRS,643658783,1.0,M0.5-1.0,2023-08-01T00:10:49.900000Z,2023-08-01T00:11:19.900000Z,ok
small_KO.KOZT_643178402.npz,KO.KOZT,643178402,0.8,M0.5-1.0,2023-06-10T16:45:03.000000Z,2023-06-10T16:45:33.000000Z,ok
small_KO.KMRS_643178402.npz,KO.KMRS,643178402,0.8,M0.5-1.0,2023-06-10T16:45:03.000000Z,2023-06-10T16:45:33.000000Z,ok
small_KO.KOZT_642939075.npz,KO.KOZT,642939075,1.0,M0.5-1.0,2023-05-07T00:42:15.000000Z,2023-05-07T00:42:45.000000Z,ok
small_KO.KMRS_642939075.npz,KO.KMRS,642939075,1.0,M0.5-1.0,2023-05-07T00:42:15.000000Z,2023-05-07T00:42:45.000000Z,ok
small_KO.KOZT_636302599.npz,KO.KOZT,636302599,0.7,M0.5-1.0,2023-04-01T01:05:47.200000Z,2023-04-01T01:06:17.200000Z,ok
small_KO.KMRS_636302599.npz,KO.KMRS,636302599,0.7,M0.5-1.0,2023-04-01T01:05:47.200000Z,2023-04-01T01:06:17.200000Z,ok
small_KO.KOZT_642874941.npz,KO.KOZT,642874941,1.0,M0.5-1.0,2023-03-18T02:06:45.000000Z,2023-03-18T02:07:15.000000Z,ok
small_KO.KMRS_642874941.npz,KO.KMRS,642874941,1.0,M0.5-1.0,2023-03-18T02:06:45.000000Z,2023-03-18T02:07:15.000000Z,ok
small_KO.KOZT_643264943.npz,KO.KOZT,643264943,1.0,M0.5-1.0,2023-07-12T04:02:09.000000Z,2023-07-12T04:02:39.000000Z,ok
small_KO.KMRS_643264943.npz,KO.KMRS,643264943,1.0,M0.5-1.0,2023-07-12T04:02:09.000000Z,2023-07-12T04:02:39.000000Z,"fail: Missing channels: ['HHZ', 'HHE']"
small_KO.KOZT_642872001.npz,KO.KOZT,642872001,1.0,M0.5-1.0,2023-03-07T03:33:44.000000Z,2023-03-07T03:34:14.000000Z,ok
small_KO.KMRS_642872001.npz,KO.KMRS,642872001,1.0,M0.5-1.0,2023-03-07T03:33:44.000000Z,2023-03-07T03:34:14.000000Z,ok
small_KO.KOZT_626763591.npz,KO.KOZT,626763591,1.0,M0.5-1.0,2023-03-30T03:49:59.800000Z,2023-03-30T03:50:29.800000Z,ok
small_KO.KMRS_626763591.npz,KO.KMRS,626763591,1.0,M0.5-1.0,2023-03-30T03:49:59.800000Z,2023-03-30T03:50:29.800000Z,ok
small_KO.KOZT_636316591.npz,KO.KOZT,636316591,1.0,M0.5-1.0,2023-06-09T23:03:53.000000Z,2023-06-09T23:04:23.000000Z,ok
small_KO.KMRS_636316591.npz,KO.KMRS,636316591,1.0,M0.5-1.0,2023-06-09T23:03:53.000000Z,2023-06-09T23:04:23.000000Z,ok
small_KO.KOZT_636307345.npz,KO.KOZT,636307345,0.8,M0.5-1.0,2023-04-21T20:51:36.400000Z,2023-04-21T20:52:06.400000Z,ok
small_KO.KMRS_636307345.npz,KO.KMRS,636307345,0.8,M0.5-1.0,2023-04-21T20:51:36.400000Z,2023-04-21T20:52:06.400000Z,fail: Gap fraction 0.92 > 0.05
small_KO.KOZT_642732555.npz,KO.KOZT,642732555,1.0,M0.5-1.0,2023-04-21T22:08:03.000000Z,2023-04-21T22:08:33.000000Z,ok
small_KO.KMRS_642732555.npz,KO.KMRS,642732555,1.0,M0.5-1.0,2023-04-21T22:08:03.000000Z,2023-04-21T22:08:33.000000Z,ok
small_KO.KOZT_626762290.npz,KO.KOZT,626762290,1.0,M0.5-1.0,2023-03-25T17:10:58.900000Z,2023-03-25T17:11:28.900000Z,ok
small_KO.KMRS_626762290.npz,KO.KMRS,626762290,1.0,M0.5-1.0,2023-03-25T17:10:58.900000Z,2023-03-25T17:11:28.900000Z,ok
small_KO.KOZT_626671146.npz,KO.KOZT,626671146,1.0,M0.5-1.0,2023-02-23T05:34:33.300000Z,2023-02-23T05:35:03.300000Z,ok
small_KO.KMRS_626671146.npz,KO.KMRS,626671146,1.0,M0.5-1.0,2023-02-23T05:34:33.300000Z,2023-02-23T05:35:03.300000Z,ok
small_KO.KOZT_642733369.npz,KO.KOZT,642733369,0.9,M0.5-1.0,2023-04-27T23:08:50.000000Z,2023-04-27T23:09:20.000000Z,ok
small_KO.KMRS_642733369.npz,KO.KMRS,642733369,0.9,M0.5-1.0,2023-04-27T23:08:50.000000Z,2023-04-27T23:09:20.000000Z,ok
small_KO.KOZT_642695456.npz,KO.KOZT,642695456,0.8,M0.5-1.0,2023-02-26T10:54:33.000000Z,2023-02-26T10:55:03.000000Z,ok
small_KO.KMRS_642695456.npz,KO.KMRS,642695456,0.8,M0.5-1.0,2023-02-26T10:54:33.000000Z,2023-02-26T10:55:03.000000Z,ok
small_KO.KOZT_636305929.npz,KO.KOZT,636305929,1.0,M0.5-1.0,2023-04-15T16:33:17.100000Z,2023-04-15T16:33:47.100000Z,ok
small_KO.KMRS_636305929.npz,KO.KMRS,636305929,1.0,M0.5-1.0,2023-04-15T16:33:17.100000Z,2023-04-15T16:33:47.100000Z,fail: Gap fraction 0.20 > 0.05
small_KO.KOZT_643178729.npz,KO.KOZT,643178729,0.7,M0.5-1.0,2023-06-14T15:32:06.000000Z,2023-06-14T15:32:36.000000Z,ok
small_KO.KMRS_643178729.npz,KO.KMRS,643178729,0.7,M0.5-1.0,2023-06-14T15:32:06.000000Z,2023-06-14T15:32:36.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_643658811.npz,KO.KOZT,643658811,1.0,M0.5-1.0,2023-08-01T18:24:51.900000Z,2023-08-01T18:25:21.900000Z,ok
small_KO.KMRS_643658811.npz,KO.KMRS,643658811,1.0,M0.5-1.0,2023-08-01T18:24:51.900000Z,2023-08-01T18:25:21.900000Z,fail: Gap fraction 0.56 > 0.05
small_KO.KOZT_642733799.npz,KO.KOZT,642733799,1.0,M0.5-1.0,2023-04-30T23:34:58.000000Z,2023-04-30T23:35:28.000000Z,ok
small_KO.KMRS_642733799.npz,KO.KMRS,642733799,1.0,M0.5-1.0,2023-04-30T23:34:58.000000Z,2023-04-30T23:35:28.000000Z,ok
small_KO.KOZT_642876701.npz,KO.KOZT,642876701,0.9,M0.5-1.0,2023-03-25T03:32:19.000000Z,2023-03-25T03:32:49.000000Z,ok
small_KO.KMRS_642876701.npz,KO.KMRS,642876701,0.9,M0.5-1.0,2023-03-25T03:32:19.000000Z,2023-03-25T03:32:49.000000Z,ok
small_KO.KOZT_643264908.npz,KO.KOZT,643264908,1.0,M0.5-1.0,2023-07-11T00:10:53.000000Z,2023-07-11T00:11:23.000000Z,ok
small_KO.KMRS_643264908.npz,KO.KMRS,643264908,1.0,M0.5-1.0,2023-07-11T00:10:53.000000Z,2023-07-11T00:11:23.000000Z,ok
small_KO.KOZT_636307797.npz,KO.KOZT,636307797,0.9,M0.5-1.0,2023-04-23T05:30:20.700000Z,2023-04-23T05:30:50.700000Z,ok
small_KO.KMRS_636307797.npz,KO.KMRS,636307797,0.9,M0.5-1.0,2023-04-23T05:30:20.700000Z,2023-04-23T05:30:50.700000Z,ok
small_KO.KOZT_643659433.npz,KO.KOZT,643659433,0.9,M0.5-1.0,2023-08-02T01:26:14.500000Z,2023-08-02T01:26:44.500000Z,ok
small_KO.KMRS_643659433.npz,KO.KMRS,643659433,0.9,M0.5-1.0,2023-08-02T01:26:14.500000Z,2023-08-02T01:26:44.500000Z,ok
small_KO.KOZT_636314264.npz,KO.KOZT,636314264,0.9,M0.5-1.0,2023-05-26T22:08:49.700000Z,2023-05-26T22:09:19.700000Z,ok
small_KO.KMRS_636314264.npz,KO.KMRS,636314264,0.9,M0.5-1.0,2023-05-26T22:08:49.700000Z,2023-05-26T22:09:19.700000Z,ok
small_KO.KOZT_636318212.npz,KO.KOZT,636318212,1.0,M0.5-1.0,2023-06-19T23:49:53.100000Z,2023-06-19T23:50:23.100000Z,ok
small_KO.KMRS_636318212.npz,KO.KMRS,636318212,1.0,M0.5-1.0,2023-06-19T23:49:53.100000Z,2023-06-19T23:50:23.100000Z,ok
small_KO.KOZT_642938851.npz,KO.KOZT,642938851,1.0,M0.5-1.0,2023-05-06T22:11:16.000000Z,2023-05-06T22:11:46.000000Z,ok
small_KO.KMRS_642938851.npz,KO.KMRS,642938851,1.0,M0.5-1.0,2023-05-06T22:11:16.000000Z,2023-05-06T22:11:46.000000Z,ok
small_KO.KOZT_642730287.npz,KO.KOZT,642730287,1.0,M0.5-1.0,2023-04-05T15:12:00.000000Z,2023-04-05T15:12:30.000000Z,ok
small_KO.KMRS_642730287.npz,KO.KMRS,642730287,1.0,M0.5-1.0,2023-04-05T15:12:00.000000Z,2023-04-05T15:12:30.000000Z,fail: Gap fraction 0.67 > 0.05
small_KO.KOZT_642731450.npz,KO.KOZT,642731450,1.0,M0.5-1.0,2023-04-13T23:05:23.000000Z,2023-04-13T23:05:53.000000Z,ok
small_KO.KMRS_642731450.npz,KO.KMRS,642731450,1.0,M0.5-1.0,2023-04-13T23:05:23.000000Z,2023-04-13T23:05:53.000000Z,ok
small_KO.KOZT_626672570.npz,KO.KOZT,626672570,1.0,M0.5-1.0,2023-02-25T19:20:13.000000Z,2023-02-25T19:20:43.000000Z,ok
small_KO.KMRS_626672570.npz,KO.KMRS,626672570,1.0,M0.5-1.0,2023-02-25T19:20:13.000000Z,2023-02-25T19:20:43.000000Z,ok
small_KO.KOZT_643266169.npz,KO.KOZT,643266169,0.9,M0.5-1.0,2023-07-27T20:50:35.000000Z,2023-07-27T20:51:05.000000Z,ok
small_KO.KMRS_643266169.npz,KO.KMRS,643266169,0.9,M0.5-1.0,2023-07-27T20:50:35.000000Z,2023-07-27T20:51:05.000000Z,ok
small_KO.KOZT_642872986.npz,KO.KOZT,642872986,0.9,M0.5-1.0,2023-03-11T01:12:21.000000Z,2023-03-11T01:12:51.000000Z,ok
small_KO.KMRS_642872986.npz,KO.KMRS,642872986,0.9,M0.5-1.0,2023-03-11T01:12:21.000000Z,2023-03-11T01:12:51.000000Z,ok
small_KO.KOZT_642730132.npz,KO.KOZT,642730132,1.0,M0.5-1.0,2023-04-04T01:34:27.000000Z,2023-04-04T01:34:57.000000Z,ok
small_KO.KMRS_642730132.npz,KO.KMRS,642730132,1.0,M0.5-1.0,2023-04-04T01:34:27.000000Z,2023-04-04T01:34:57.000000Z,ok
small_KO.KOZT_642695177.npz,KO.KOZT,642695177,0.9,M0.5-1.0,2023-02-25T18:01:18.000000Z,2023-02-25T18:01:48.000000Z,ok
small_KO.KMRS_642695177.npz,KO.KMRS,642695177,0.9,M0.5-1.0,2023-02-25T18:01:18.000000Z,2023-02-25T18:01:48.000000Z,ok
small_KO.KOZT_636305552.npz,KO.KOZT,636305552,1.0,M0.5-1.0,2023-04-14T02:05:49.000000Z,2023-04-14T02:06:19.000000Z,ok
small_KO.KMRS_636305552.npz,KO.KMRS,636305552,1.0,M0.5-1.0,2023-04-14T02:05:49.000000Z,2023-04-14T02:06:19.000000Z,ok
small_KO.KOZT_642874686.npz,KO.KOZT,642874686,0.9,M0.5-1.0,2023-03-17T06:42:59.000000Z,2023-03-17T06:43:29.000000Z,ok
small_KO.KMRS_642874686.npz,KO.KMRS,642874686,0.9,M0.5-1.0,2023-03-17T06:42:59.000000Z,2023-03-17T06:43:29.000000Z,ok
small_KO.KOZT_642939711.npz,KO.KOZT,642939711,0.9,M0.5-1.0,2023-05-13T18:43:19.000000Z,2023-05-13T18:43:49.000000Z,ok
small_KO.KMRS_642939711.npz,KO.KMRS,642939711,0.9,M0.5-1.0,2023-05-13T18:43:19.000000Z,2023-05-13T18:43:49.000000Z,ok
small_KO.KOZT_642875191.npz,KO.KOZT,642875191,1.0,M0.5-1.0,2023-03-19T00:21:26.000000Z,2023-03-19T00:21:56.000000Z,ok
small_KO.KMRS_642875191.npz,KO.KMRS,642875191,1.0,M0.5-1.0,2023-03-19T00:21:26.000000Z,2023-03-19T00:21:56.000000Z,fail: Gap fraction 0.25 > 0.05
small_KO.KOZT_636321345.npz,KO.KOZT,636321345,1.0,M0.5-1.0,2023-07-15T01:30:05.300000Z,2023-07-15T01:30:35.300000Z,ok
small_KO.KMRS_636321345.npz,KO.KMRS,636321345,1.0,M0.5-1.0,2023-07-15T01:30:05.300000Z,2023-07-15T01:30:35.300000Z,ok
small_KO.KOZT_626753295.npz,KO.KOZT,626753295,1.0,M0.5-1.0,2023-03-01T15:46:52.000000Z,2023-03-01T15:47:22.000000Z,ok
small_KO.KMRS_626753295.npz,KO.KMRS,626753295,1.0,M0.5-1.0,2023-03-01T15:46:52.000000Z,2023-03-01T15:47:22.000000Z,ok
small_KO.KOZT_642870371.npz,KO.KOZT,642870371,0.9,M0.5-1.0,2023-03-02T15:11:32.000000Z,2023-03-02T15:12:02.000000Z,ok
small_KO.KMRS_642870371.npz,KO.KMRS,642870371,0.9,M0.5-1.0,2023-03-02T15:11:32.000000Z,2023-03-02T15:12:02.000000Z,ok
small_KO.KOZT_642877597.npz,KO.KOZT,642877597,1.0,M0.5-1.0,2023-03-30T07:21:02.000000Z,2023-03-30T07:21:32.000000Z,ok
small_KO.KMRS_642877597.npz,KO.KMRS,642877597,1.0,M0.5-1.0,2023-03-30T07:21:02.000000Z,2023-03-30T07:21:32.000000Z,ok
small_KO.KOZT_642730813.npz,KO.KOZT,642730813,1.0,M0.5-1.0,2023-04-09T14:16:05.000000Z,2023-04-09T14:16:35.000000Z,ok
small_KO.KMRS_642730813.npz,KO.KMRS,642730813,1.0,M0.5-1.0,2023-04-09T14:16:05.000000Z,2023-04-09T14:16:35.000000Z,fail: Missing channels: ['HHZ']
small_KO.KOZT_642730124.npz,KO.KOZT,642730124,0.8,M0.5-1.0,2023-04-04T02:07:15.000000Z,2023-04-04T02:07:45.000000Z,ok
small_KO.KMRS_642730124.npz,KO.KMRS,642730124,0.8,M0.5-1.0,2023-04-04T02:07:15.000000Z,2023-04-04T02:07:45.000000Z,ok
small_KO.KOZT_636314265.npz,KO.KOZT,636314265,1.0,M0.5-1.0,2023-05-26T22:09:50.900000Z,2023-05-26T22:10:20.900000Z,ok
small_KO.KMRS_636314265.npz,KO.KMRS,636314265,1.0,M0.5-1.0,2023-05-26T22:09:50.900000Z,2023-05-26T22:10:20.900000Z,ok
small_KO.KOZT_642876689.npz,KO.KOZT,642876689,1.0,M0.5-1.0,2023-03-25T02:41:31.000000Z,2023-03-25T02:42:01.000000Z,ok
small_KO.KMRS_642876689.npz,KO.KMRS,642876689,1.0,M0.5-1.0,2023-03-25T02:41:31.000000Z,2023-03-25T02:42:01.000000Z,fail: Gap fraction 0.62 > 0.05
small_KO.KOZT_643179464.npz,KO.KOZT,643179464,1.0,M0.5-1.0,2023-06-22T15:11:56.000000Z,2023-06-22T15:12:26.000000Z,ok
small_KO.KMRS_643179464.npz,KO.KMRS,643179464,1.0,M0.5-1.0,2023-06-22T15:11:56.000000Z,2023-06-22T15:12:26.000000Z,fail: Gap fraction 0.92 > 0.05
small_KO.KOZT_636303811.npz,KO.KOZT,636303811,1.0,M0.5-1.0,2023-04-06T03:01:54.200000Z,2023-04-06T03:02:24.200000Z,ok
small_KO.KMRS_636303811.npz,KO.KMRS,636303811,1.0,M0.5-1.0,2023-04-06T03:01:54.200000Z,2023-04-06T03:02:24.200000Z,ok
small_KO.KOZT_642871826.npz,KO.KOZT,642871826,1.0,M0.5-1.0,2023-03-06T18:06:47.000000Z,2023-03-06T18:07:17.000000Z,ok
small_KO.KMRS_642871826.npz,KO.KMRS,642871826,1.0,M0.5-1.0,2023-03-06T18:06:47.000000Z,2023-03-06T18:07:17.000000Z,ok
small_KO.KOZT_642874945.npz,KO.KOZT,642874945,0.7,M0.5-1.0,2023-03-18T02:19:47.000000Z,2023-03-18T02:20:17.000000Z,ok
small_KO.KMRS_642874945.npz,KO.KMRS,642874945,0.7,M0.5-1.0,2023-03-18T02:19:47.000000Z,2023-03-18T02:20:17.000000Z,ok
small_KO.KOZT_626762671.npz,KO.KOZT,626762671,0.8,M0.5-1.0,2023-03-26T20:56:21.000000Z,2023-03-26T20:56:51.000000Z,ok
small_KO.KMRS_626762671.npz,KO.KMRS,626762671,0.8,M0.5-1.0,2023-03-26T20:56:21.000000Z,2023-03-26T20:56:51.000000Z,ok
small_KO.KOZT_626668029.npz,KO.KOZT,626668029,1.0,M0.5-1.0,2023-02-17T14:06:47.500000Z,2023-02-17T14:07:17.500000Z,ok
small_KO.KMRS_626668029.npz,KO.KMRS,626668029,1.0,M0.5-1.0,2023-02-17T14:06:47.500000Z,2023-02-17T14:07:17.500000Z,fail: Gap fraction 0.09 > 0.05
small_KO.KOZT_642938833.npz,KO.KOZT,642938833,1.0,M0.5-1.0,2023-05-06T22:57:20.000000Z,2023-05-06T22:57:50.000000Z,ok
small_KO.KMRS_642938833.npz,KO.KMRS,642938833,1.0,M0.5-1.0,2023-05-06T22:57:20.000000Z,2023-05-06T22:57:50.000000Z,ok
small_KO.KOZT_636309098.npz,KO.KOZT,636309098,1.0,M0.5-1.0,2023-04-29T04:46:43.800000Z,2023-04-29T04:47:13.800000Z,ok
small_KO.KMRS_636309098.npz,KO.KMRS,636309098,1.0,M0.5-1.0,2023-04-29T04:46:43.800000Z,2023-04-29T04:47:13.800000Z,fail: Gap fraction 0.81 > 0.05
small_KO.KOZT_626668724.npz,KO.KOZT,626668724,1.0,M0.5-1.0,2023-02-19T00:30:34.000000Z,2023-02-19T00:31:04.000000Z,ok
small_KO.KMRS_626668724.npz,KO.KMRS,626668724,1.0,M0.5-1.0,2023-02-19T00:30:34.000000Z,2023-02-19T00:31:04.000000Z,ok
small_KO.KOZT_642732933.npz,KO.KOZT,642732933,0.9,M0.5-1.0,2023-04-24T23:32:28.000000Z,2023-04-24T23:32:58.000000Z,ok
small_KO.KMRS_642732933.npz,KO.KMRS,642732933,0.9,M0.5-1.0,2023-04-24T23:32:28.000000Z,2023-04-24T23:32:58.000000Z,ok
small_KO.KOZT_626759330.npz,KO.KOZT,626759330,1.0,M0.5-1.0,2023-03-16T19:57:33.900000Z,2023-03-16T19:58:03.900000Z,ok
small_KO.KMRS_626759330.npz,KO.KMRS,626759330,1.0,M0.5-1.0,2023-03-16T19:57:33.900000Z,2023-03-16T19:58:03.900000Z,ok
small_KO.KOZT_642873214.npz,KO.KOZT,642873214,1.0,M0.5-1.0,2023-03-11T19:58:32.000000Z,2023-03-11T19:59:02.000000Z,ok
small_KO.KMRS_642873214.npz,KO.KMRS,642873214,1.0,M0.5-1.0,2023-03-11T19:58:32.000000Z,2023-03-11T19:59:02.000000Z,ok
small_KO.KOZT_642730832.npz,KO.KOZT,642730832,0.8,M0.5-1.0,2023-04-09T12:49:19.000000Z,2023-04-09T12:49:49.000000Z,ok
small_KO.KMRS_642730832.npz,KO.KMRS,642730832,0.8,M0.5-1.0,2023-04-09T12:49:19.000000Z,2023-04-09T12:49:49.000000Z,fail: Gap fraction 0.88 > 0.05
small_KO.KOZT_636310376.npz,KO.KOZT,636310376,0.9,M0.5-1.0,2023-05-05T01:44:19.400000Z,2023-05-05T01:44:49.400000Z,ok
small_KO.KMRS_636310376.npz,KO.KMRS,636310376,0.9,M0.5-1.0,2023-05-05T01:44:19.400000Z,2023-05-05T01:44:49.400000Z,ok
small_KO.KOZT_642965810.npz,KO.KOZT,642965810,0.8,M0.5-1.0,2023-04-21T20:52:02.000000Z,2023-04-21T20:52:32.000000Z,ok
small_KO.KMRS_642965810.npz,KO.KMRS,642965810,0.8,M0.5-1.0,2023-04-21T20:52:02.000000Z,2023-04-21T20:52:32.000000Z,fail: Gap fraction 0.65 > 0.05
small_KO.KOZT_642941004.npz,KO.KOZT,642941004,0.9,M0.5-1.0,2023-05-24T00:02:33.000000Z,2023-05-24T00:03:03.000000Z,ok
small_KO.KMRS_642941004.npz,KO.KMRS,642941004,0.9,M0.5-1.0,2023-05-24T00:02:33.000000Z,2023-05-24T00:03:03.000000Z,fail: Gap fraction 0.08 > 0.05
small_KO.KOZT_636322358.npz,KO.KOZT,636322358,0.9,M0.5-1.0,2023-07-25T18:52:17.400000Z,2023-07-25T18:52:47.400000Z,ok
small_KO.KMRS_636322358.npz,KO.KMRS,636322358,0.9,M0.5-1.0,2023-07-25T18:52:17.400000Z,2023-07-25T18:52:47.400000Z,ok
small_KO.KOZT_643179223.npz,KO.KOZT,643179223,0.9,M0.5-1.0,2023-06-19T19:28:48.000000Z,2023-06-19T19:29:18.000000Z,ok
small_KO.KMRS_643179223.npz,KO.KMRS,643179223,0.9,M0.5-1.0,2023-06-19T19:28:48.000000Z,2023-06-19T19:29:18.000000Z,ok
small_KO.KOZT_642876971.npz,KO.KOZT,642876971,0.8,M0.5-1.0,2023-03-26T20:10:25.000000Z,2023-03-26T20:10:55.000000Z,ok
small_KO.KMRS_642876971.npz,KO.KMRS,642876971,0.8,M0.5-1.0,2023-03-26T20:10:25.000000Z,2023-03-26T20:10:55.000000Z,ok
small_KO.KOZT_642731763.npz,KO.KOZT,642731763,1.0,M0.5-1.0,2023-04-15T22:36:36.000000Z,2023-04-15T22:37:06.000000Z,fail: Gap fraction 0.28 > 0.05
small_KO.KMRS_642731763.npz,KO.KMRS,642731763,1.0,M0.5-1.0,2023-04-15T22:36:36.000000Z,2023-04-15T22:37:06.000000Z,ok
small_KO.KOZT_642873979.npz,KO.KOZT,642873979,0.9,M0.5-1.0,2023-03-14T17:37:35.000000Z,2023-03-14T17:38:05.000000Z,ok
small_KO.KMRS_642873979.npz,KO.KMRS,642873979,0.9,M0.5-1.0,2023-03-14T17:37:35.000000Z,2023-03-14T17:38:05.000000Z,ok
small_KO.KOZT_642872284.npz,KO.KOZT,642872284,0.9,M0.5-1.0,2023-03-08T02:42:57.000000Z,2023-03-08T02:43:27.000000Z,ok
small_KO.KMRS_642872284.npz,KO.KMRS,642872284,0.9,M0.5-1.0,2023-03-08T02:42:57.000000Z,2023-03-08T02:43:27.000000Z,ok
small_KO.KOZT_636320680.npz,KO.KOZT,636320680,1.0,M0.5-1.0,2023-07-08T20:40:51.300000Z,2023-07-08T20:41:21.300000Z,ok
small_KO.KMRS_636320680.npz,KO.KMRS,636320680,1.0,M0.5-1.0,2023-07-08T20:40:51.300000Z,2023-07-08T20:41:21.300000Z,ok
small_KO.KOZT_626758733.npz,KO.KOZT,626758733,0.8,M0.5-1.0,2023-03-15T01:22:48.500000Z,2023-03-15T01:23:18.500000Z,ok
small_KO.KMRS_626758733.npz,KO.KMRS,626758733,0.8,M0.5-1.0,2023-03-15T01:22:48.500000Z,2023-03-15T01:23:18.500000Z,ok
small_KO.KOZT_626762395.npz,KO.KOZT,626762395,1.0,M0.5-1.0,2023-03-25T23:54:47.300000Z,2023-03-25T23:55:17.300000Z,ok
small_KO.KMRS_626762395.npz,KO.KMRS,626762395,1.0,M0.5-1.0,2023-03-25T23:54:47.300000Z,2023-03-25T23:55:17.300000Z,ok
small_KO.KOZT_636311429.npz,KO.KOZT,636311429,0.8,M0.5-1.0,2023-05-10T23:13:26.000000Z,2023-05-10T23:13:56.000000Z,ok
small_KO.KMRS_636311429.npz,KO.KMRS,636311429,0.8,M0.5-1.0,2023-05-10T23:13:26.000000Z,2023-05-10T23:13:56.000000Z,ok
small_KO.KOZT_626758767.npz,KO.KOZT,626758767,1.0,M0.5-1.0,2023-03-15T03:00:45.600000Z,2023-03-15T03:01:15.600000Z,ok
small_KO.KMRS_626758767.npz,KO.KMRS,626758767,1.0,M0.5-1.0,2023-03-15T03:00:45.600000Z,2023-03-15T03:01:15.600000Z,ok
small_KO.KOZT_636315755.npz,KO.KOZT,636315755,1.0,M0.5-1.0,2023-06-04T22:47:07.600000Z,2023-06-04T22:47:37.600000Z,ok
small_KO.KMRS_636315755.npz,KO.KMRS,636315755,1.0,M0.5-1.0,2023-06-04T22:47:07.600000Z,2023-06-04T22:47:37.600000Z,ok
small_KO.KOZT_626755989.npz,KO.KOZT,626755989,1.0,M0.5-1.0,2023-03-08T00:00:06.900000Z,2023-03-08T00:00:36.900000Z,ok
small_KO.KMRS_626755989.npz,KO.KMRS,626755989,1.0,M0.5-1.0,2023-03-08T00:00:06.900000Z,2023-03-08T00:00:36.900000Z,ok
small_KO.KOZT_642695443.npz,KO.KOZT,642695443,1.0,M0.5-1.0,2023-02-26T10:00:55.000000Z,2023-02-26T10:01:25.000000Z,ok
small_KO.KMRS_642695443.npz,KO.KMRS,642695443,1.0,M0.5-1.0,2023-02-26T10:00:55.000000Z,2023-02-26T10:01:25.000000Z,ok
small_KO.KOZT_642870401.npz,KO.KOZT,642870401,0.9,M0.5-1.0,2023-03-02T17:30:57.000000Z,2023-03-02T17:31:27.000000Z,ok
small_KO.KMRS_642870401.npz,KO.KMRS,642870401,0.9,M0.5-1.0,2023-03-02T17:30:57.000000Z,2023-03-02T17:31:27.000000Z,ok
small_KO.KOZT_626762465.npz,KO.KOZT,626762465,1.0,M0.5-1.0,2023-03-26T02:53:01.100000Z,2023-03-26T02:53:31.100000Z,ok
small_KO.KMRS_626762465.npz,KO.KMRS,626762465,1.0,M0.5-1.0,2023-03-26T02:53:01.100000Z,2023-03-26T02:53:31.100000Z,ok
small_KO.KOZT_642875512.npz,KO.KOZT,642875512,0.9,M0.5-1.0,2023-03-19T18:40:36.000000Z,2023-03-19T18:41:06.000000Z,ok
small_KO.KMRS_642875512.npz,KO.KMRS,642875512,0.9,M0.5-1.0,2023-03-19T18:40:36.000000Z,2023-03-19T18:41:06.000000Z,ok
small_KO.KOZT_626755988.npz,KO.KOZT,626755988,0.9,M0.5-1.0,2023-03-07T23:58:51.800000Z,2023-03-07T23:59:21.800000Z,ok
small_KO.KMRS_626755988.npz,KO.KMRS,626755988,0.9,M0.5-1.0,2023-03-07T23:58:51.800000Z,2023-03-07T23:59:21.800000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_642729683.npz,KO.KOZT,642729683,0.9,M0.5-1.0,2023-04-02T02:53:40.000000Z,2023-04-02T02:54:10.000000Z,ok
small_KO.KMRS_642729683.npz,KO.KMRS,642729683,0.9,M0.5-1.0,2023-04-02T02:53:40.000000Z,2023-04-02T02:54:10.000000Z,ok
small_KO.KOZT_643249003.npz,KO.KOZT,643249003,1.0,M0.5-1.0,2023-06-01T23:41:40.000000Z,2023-06-01T23:42:10.000000Z,ok
small_KO.KMRS_643249003.npz,KO.KMRS,643249003,1.0,M0.5-1.0,2023-06-01T23:41:40.000000Z,2023-06-01T23:42:10.000000Z,ok
small_KO.KOZT_642940639.npz,KO.KOZT,642940639,1.0,M0.5-1.0,2023-05-22T16:37:44.000000Z,2023-05-22T16:38:14.000000Z,ok
small_KO.KMRS_642940639.npz,KO.KMRS,642940639,1.0,M0.5-1.0,2023-05-22T16:37:44.000000Z,2023-05-22T16:38:14.000000Z,ok
small_KO.KOZT_642730276.npz,KO.KOZT,642730276,1.0,M0.5-1.0,2023-04-05T15:45:56.000000Z,2023-04-05T15:46:26.000000Z,ok
