lat,lon,Ss_g,S1_g,soil_class,Vs30_mps,source
37.25,37.25,2.037,0.66,ZC,550,TBDY-2018 IDW
37.25,37.5,1.831,0.589,ZC,550,TBDY-2018 IDW
37.25,37.75,1.637,0.523,ZC,550,TBDY-2018 IDW
37.25,38.0,1.699,0.544,ZC,550,TBDY-2018 IDW
37.25,38.25,1.871,0.604,ZC,550,TBDY-2018 IDW
37.25,38.5,1.915,0.619,ZC,550,TBDY-2018 IDW
37.25,38.75,1.855,0.599,ZC,550,TBDY-2018 IDW
37.25,39.0,1.758,0.566,ZC,550,TBDY-2018 IDW
37.25,39.25,1.649,0.529,ZC,550,TBDY-2018 IDW
37.25,39.5,1.534,0.49,ZC,550,TBDY-2018 IDW
37.25,39.75,1.423,0.452,ZD,270,TBDY-2018 IDW
37.25,40.0,1.334,0.421,ZD,270,TBDY-2018 IDW
37.25,40.25,1.3,0.41,ZD,270,TBDY-2018 IDW
37.25,40.5,1.326,0.42,ZD,270,TBDY-2018 IDW
37.25,40.75,1.361,0.432,ZD,270,TBDY-2018 IDW
37.25,41.0,1.355,0.43,ZD,270,TBDY-2018 IDW
37.25,41.25,1.293,0.408,ZD,270,TBDY-2018 IDW
37.25,41.5,1.171,0.365,ZD,270,TBDY-2018 IDW
37.25,41.75,1.017,0.311,ZD,270,TBDY-2018 IDW
37.25,42.0,0.916,0.276,ZD,270,TBDY-2018 IDW
37.25,42.25,0.923,0.278,ZD,270,TBDY-2018 IDW
37.25,42.5,0.993,0.303,ZD,270,TBDY-2018 IDW
37.25,42.75,1.07,0.329,ZD,270,TBDY-2018 IDW
37.25,43.0,1.133,0.351,ZD,270,TBDY-2018 IDW
37.25,43.25,1.178,0.367,ZD,270,TBDY-2018 IDW
37.25,43.5,1.21,0.378,ZD,270,TBDY-2018 IDW
37.25,43.75,1.232,0.386,ZD,270,TBDY-2018 IDW
37.25,44.0,1.248,0.391,ZD,270,TBDY-2018 IDW
37.5,26.0,1.185,0.38,ZD,270,TBDY-2018 IDW
37.5,26.25,1.194,0.384,ZD,270,TBDY-2018 IDW
37.5,26.5,1.201,0.387,ZD,270,TBDY-2018 IDW
37.5,26.75,1.204,0.389,ZD,270,TBDY-2018 IDW
37.5,27.0,1.202,0.39,ZD,270,TBDY-2018 IDW
37.5,27.25,1.204,0.39,ZD,270,TBDY-2018 IDW
37.5,27.5,1.2,0.387,ZD,270,TBDY-2018 IDW
37.5,27.75,1.183,0.38,ZD,270,TBDY-2018 IDW
37.5,28.0,1.173,0.377,ZD,270,TBDY-2018 IDW
37.5,28.25,1.17,0.375,ZD,270,TBDY-2018 IDW
37.5,28.5,1.163,0.373,ZD,270,TBDY-2018 IDW
37.5,28.75,1.153,0.368,ZD,270,TBDY-2018 IDW
37.5,29.0,1.141,0.364,ZD,270,TBDY-2018 IDW
37.5,29.25,1.127,0.358,ZD,270,TBDY-2018 IDW
37.5,29.5,1.111,0.352,ZD,270,TBDY-2018 IDW
37.5,29.75,1.093,0.345,ZD,270,TBDY-2018 IDW
37.5,30.0,1.074,0.338,ZD,270,TBDY-2018 IDW
37.5,30.25,1.051,0.329,ZD,270,TBDY-2018 IDW
37.5,30.5,1.024,0.319,ZD,270,TBDY-2018 IDW
37.5,30.75,0.993,0.307,ZD,270,TBDY-2018 IDW
37.5,31.0,0.957,0.294,ZD,270,TBDY-2018 IDW
37.5,31.25,0.914,0.278,ZD,270,TBDY-2018 IDW
37.5,31.5,0.865,0.26,ZD,270,TBDY-2018 IDW
37.5,31.75,0.812,0.24,ZD,270,TBDY-2018 IDW
37.5,32.0,0.761,0.221,ZD,270,TBDY-2018 IDW
37.5,32.25,0.723,0.207,ZD,220,TBDY-2018 IDW
37.5,32.5,0.709,0.202,ZD,220,TBDY-2018 IDW
37.5,32.75,0.723,0.207,ZD,220,TBDY-2018 IDW
37.5,33.0,0.758,0.22,ZD,270,TBDY-2018 IDW
37.5,33.25,0.797,0.234,ZD,270,TBDY-2018 IDW
37.5,33.5,0.825,0.244,ZD,270,TBDY-2018 IDW
37.5,33.75,0.843,0.25,ZD,270,TBDY-2018 IDW
37.5,34.0,0.863,0.256,ZD,270,TBDY-2018 IDW
37.5,34.25,0.895,0.267,ZD,270,TBDY-2018 IDW
37.5,34.5,0.935,0.279,ZD,270,TBDY-2018 IDW
37.5,34.75,0.966,0.288,ZD,270,TBDY-2018 IDW
37.5,35.0,0.976,0.289,ZD,270,TBDY-2018 IDW
37.5,35.25,0.982,0.29,ZD,270,TBDY-2018 IDW
37.5,35.5,1.048,0.313,ZD,270,TBDY-2018 IDW
37.5,35.75,1.213,0.372,ZD,270,TBDY-2018 IDW
37.5,36.0,1.456,0.458,ZD,270,TBDY-2018 IDW
37.5,36.25,1.755,0.562,ZC,550,TBDY-2018 IDW
37.5,36.5,2.124,0.689,ZC,550,TBDY-2018 IDW
37.5,36.75,2.572,0.842,ZB,900,TBDY-2018 IDW
37.5,37.0,2.723,0.894,ZB,900,TBDY-2018 IDW
37.5,37.25,2.357,0.769,ZC,550,TBDY-2018 IDW
37.5,37.5,2.297,0.748,ZC,550,TBDY-2018 IDW
37.5,37.75,2.152,0.699,ZC,550,TBDY-2018 IDW
37.5,38.0,2.123,0.69,ZC,550,TBDY-2018 IDW
37.5,38.25,2.259,0.737,ZC,550,TBDY-2018 IDW
37.5,38.5,2.172,0.708,ZC,550,TBDY-2018 IDW
37.5,38.75,1.99,0.645,ZC,550,TBDY-2018 IDW
37.5,39.0,1.826,0.589,ZC,550,TBDY-2018 IDW
37.5,39.25,1.677,0.538,ZC,550,TBDY-2018 IDW
37.5,39.5,1.529,0.488,ZC,550,TBDY-2018 IDW
37.5,39.75,1.378,0.436,ZD,270,TBDY-2018 IDW
37.5,40.0,1.241,0.389,ZD,270,TBDY-2018 IDW
37.5,40.25,1.188,0.371,ZD,270,TBDY-2018 IDW
37.5,40.5,1.288,0.407,ZD,270,TBDY-2018 IDW
37.5,40.75,1.4,0.447,ZD,270,TBDY-2018 IDW
37.5,41.0,1.412,0.451,ZD,270,TBDY-2018 IDW
37.5,41.25,1.351,0.429,ZD,270,TBDY-2018 IDW
37.5,41.5,1.237,0.389,ZD,270,TBDY-2018 IDW
37.5,41.75,1.1,0.34,ZD,270,TBDY-2018 IDW
37.5,42.0,1.005,0.307,ZD,270,TBDY-2018 IDW
37.5,42.25,0.996,0.304,ZD,270,TBDY-2018 IDW
37.5,42.5,1.044,0.32,ZD,270,TBDY-2018 IDW
37.5,42.75,1.104,0.341,ZD,270,TBDY-2018 IDW
37.5,43.0,1.155,0.359,ZD,270,TBDY-2018 IDW
37.5,43.25,1.193,0.372,ZD,270,TBDY-2018 IDW
37.5,43.5,1.221,0.382,ZD,270,TBDY-2018 IDW
37.5,43.75,1.24,0.389,ZD,270,TBDY-2018 IDW
37.5,44.0,1.254,0.393,ZD,270,TBDY-2018 IDW
37.75,26.0,1.188,0.381,ZD,270,TBDY-2018 IDW
37.75,26.25,1.199,0.386,ZD,270,TBDY-2018 IDW
37.75,26.5,1.209,0.39,ZD,270,TBDY-2018 IDW
37.75,26.75,1.213,0.392,ZD,270,TBDY-2018 IDW
37.75,27.0,1.207,0.391,ZD,270,TBDY-2018 IDW
37.75,27.25,1.215,0.393,ZD,270,TBDY-2018 IDW
37.75,27.5,1.214,0.39,ZD,270,TBDY-2018 IDW
37.75,27.75,1.165,0.375,ZD,270,TBDY-2018 IDW
37.75,28.0,1.161,0.373,ZD,270,TBDY-2018 IDW
37.75,28.25,1.169,0.375,ZD,270,TBDY-2018 IDW
37.75,28.5,1.165,0.373,ZD,270,TBDY-2018 IDW
37.75,28.75,1.155,0.369,ZD,270,TBDY-2018 IDW
37.75,29.0,1.142,0.364,ZD,270,TBDY-2018 IDW
37.75,29.25,1.128,0.359,ZD,270,TBDY-2018 IDW
37.75,29.5,1.113,0.353,ZD,270,TBDY-2018 IDW
37.75,29.75,1.095,0.346,ZD,270,TBDY-2018 IDW
37.75,30.0,1.075,0.338,ZD,270,TBDY-2018 IDW
37.75,30.25,1.051,0.33,ZD,270,TBDY-2018 IDW
37.75,30.5,1.024,0.319,ZD,270,TBDY-2018 IDW
37.75,30.75,0.991,0.307,ZD,270,TBDY-2018 IDW
37.75,31.0,0.953,0.292,ZD,270,TBDY-2018 IDW
37.75,31.25,0.907,0.275,ZD,270,TBDY-2018 IDW
37.75,31.5,0.853,0.255,ZD,270,TBDY-2018 IDW
37.75,31.75,0.793,0.233,ZD,270,TBDY-2018 IDW
37.75,32.0,0.732,0.21,ZD,220,TBDY-2018 IDW
37.75,32.25,0.686,0.194,ZD,220,TBDY-2018 IDW
37.75,32.5,0.68,0.192,ZD,220,TBDY-2018 IDW
37.75,32.75,0.685,0.193,ZD,220,TBDY-2018 IDW
37.75,33.0,0.728,0.209,ZD,220,TBDY-2018 IDW
37.75,33.25,0.769,0.224,ZD,270,TBDY-2018 IDW
37.75,33.5,0.787,0.231,ZD,270,TBDY-2018 IDW
37.75,33.75,0.783,0.23,ZD,270,TBDY-2018 IDW
37.75,34.0,0.785,0.23,ZD,270,TBDY-2018 IDW
37.75,34.25,0.821,0.242,ZD,270,TBDY-2018 IDW
37.75,34.5,0.884,0.263,ZD,270,TBDY-2018 IDW
37.75,34.75,0.946,0.283,ZD,270,TBDY-2018 IDW
37.75,35.0,0.994,0.299,ZD,270,TBDY-2018 IDW
37.75,35.25,1.039,0.314,ZD,270,TBDY-2018 IDW
37.75,35.5,1.115,0.34,ZD,270,TBDY-2018 IDW
37.75,35.75,1.25,0.387,ZD,270,TBDY-2018 IDW
37.75,36.0,1.456,0.459,ZD,270,TBDY-2018 IDW
37.75,36.25,1.735,0.555,ZC,550,TBDY-2018 IDW
37.75,36.5,2.089,0.677,ZC,550,TBDY-2018 IDW
37.75,36.75,2.475,0.809,ZC,550,TBDY-2018 IDW
37.75,37.0,2.586,0.847,ZB,900,TBDY-2018 IDW
37.75,37.25,2.427,0.792,ZC,550,TBDY-2018 IDW
37.75,37.5,2.597,0.849,ZB,900,TBDY-2018 IDW
37.75,37.75,2.379,0.776,ZC,550,TBDY-2018 IDW
37.75,38.0,2.295,0.749,ZC,550,TBDY-2018 IDW
37.75,38.25,2.498,0.819,ZC,550,TBDY-2018 IDW
37.75,38.5,2.318,0.758,ZC,550,TBDY-2018 IDW
37.75,38.75,2.063,0.671,ZC,550,TBDY-2018 IDW
37.75,39.0,1.869,0.604,ZC,550,TBDY-2018 IDW
37.75,39.25,1.7,0.546,ZC,550,TBDY-2018 IDW
37.75,39.5,1.535,0.49,ZC,550,TBDY-2018 IDW
37.75,39.75,1.364,0.431,ZD,270,TBDY-2018 IDW
37.75,40.0,1.192,0.372,ZD,270,TBDY-2018 IDW
37.75,40.25,1.102,0.341,ZD,270,TBDY-2018 IDW
37.75,40.5,1.316,0.417,ZD,270,TBDY-2018 IDW
37.75,40.75,1.517,0.49,ZC,550,TBDY-2018 IDW
37.75,41.0,1.495,0.481,ZD,270,TBDY-2018 IDW
37.75,41.25,1.417,0.453,ZD,270,TBDY-2018 IDW
37.75,41.5,1.316,0.417,ZD,270,TBDY-2018 IDW
37.75,41.75,1.211,0.379,ZD,270,TBDY-2018 IDW
37.75,42.0,1.133,0.352,ZD,270,TBDY-2018 IDW
37.75,42.25,1.109,0.343,ZD,270,TBDY-2018 IDW
37.75,42.5,1.125,0.349,ZD,270,TBDY-2018 IDW
37.75,42.75,1.158,0.36,ZD,270,TBDY-2018 IDW
37.75,43.0,1.191,0.371,ZD,270,TBDY-2018 IDW
37.75,43.25,1.217,0.381,ZD,270,TBDY-2018 IDW
37.75,43.5,1.237,0.388,ZD,270,TBDY-2018 IDW
37.75,43.75,1.252,0.393,ZD,270,TBDY-2018 IDW
37.75,44.0,1.262,0.396,ZD,270,TBDY-2018 IDW
38.0,26.0,1.19,0.382,ZD,270,TBDY-2018 IDW
38.0,26.25,1.204,0.387,ZD,270,TBDY-2018 IDW
38.0,26.5,1.22,0.393,ZD,270,TBDY-2018 IDW
38.0,26.75,1.233,0.398,ZD,270,TBDY-2018 IDW
38.0,27.0,1.241,0.401,ZD,270,TBDY-2018 IDW
38.0,27.25,1.245,0.4,ZD,270,TBDY-2018 IDW
38.0,27.5,1.243,0.398,ZD,270,TBDY-2018 IDW
38.0,27.75,1.176,0.378,ZD,270,TBDY-2018 IDW
38.0,28.0,1.166,0.375,ZD,270,TBDY-2018 IDW
38.0,28.25,1.172,0.376,ZD,270,TBDY-2018 IDW
38.0,28.5,1.166,0.374,ZD,270,TBDY-2018 IDW
38.0,28.75,1.156,0.369,ZD,270,TBDY-2018 IDW
38.0,29.0,1.143,0.365,ZD,270,TBDY-2018 IDW
38.0,29.25,1.13,0.359,ZD,270,TBDY-2018 IDW
38.0,29.5,1.114,0.354,ZD,270,TBDY-2018 IDW
38.0,29.75,1.097,0.347,ZD,270,TBDY-2018 IDW
38.0,30.0,1.077,0.339,ZD,270,TBDY-2018 IDW
38.0,30.25,1.054,0.331,ZD,270,TBDY-2018 IDW
38.0,30.5,1.026,0.32,ZD,270,TBDY-2018 IDW
38.0,30.75,0.993,0.308,ZD,270,TBDY-2018 IDW
38.0,31.0,0.954,0.293,ZD,270,TBDY-2018 IDW
38.0,31.25,0.907,0.276,ZD,270,TBDY-2018 IDW
38.0,31.5,0.852,0.255,ZD,270,TBDY-2018 IDW
38.0,31.75,0.79,0.232,ZD,270,TBDY-2018 IDW
38.0,32.0,0.726,0.208,ZD,220,TBDY-2018 IDW
38.0,32.25,0.671,0.188,ZD,220,TBDY-2018 IDW
38.0,32.5,0.615,0.166,ZD,220,TBDY-2018 IDW
38.0,32.75,0.669,0.187,ZD,220,TBDY-2018 IDW
38.0,33.0,0.719,0.205,ZD,220,TBDY-2018 IDW
38.0,33.25,0.754,0.219,ZD,270,TBDY-2018 IDW
38.0,33.5,0.75,0.218,ZD,270,TBDY-2018 IDW
38.0,33.75,0.706,0.203,ZD,220,TBDY-2018 IDW
38.0,34.0,0.673,0.192,ZD,220,TBDY-2018 IDW
38.0,34.25,0.717,0.207,ZD,220,TBDY-2018 IDW
38.0,34.5,0.818,0.241,ZD,270,TBDY-2018 IDW
38.0,34.75,0.909,0.272,ZD,270,TBDY-2018 IDW
38.0,35.0,0.971,0.293,ZD,270,TBDY-2018 IDW
38.0,35.25,1.016,0.308,ZD,270,TBDY-2018 IDW
38.0,35.5,1.078,0.33,ZD,270,TBDY-2018 IDW
38.0,35.75,1.194,0.37,ZD,270,TBDY-2018 IDW
38.0,36.0,1.38,0.434,ZD,270,TBDY-2018 IDW
38.0,36.25,1.627,0.519,ZC,550,TBDY-2018 IDW
38.0,36.5,1.905,0.614,ZC,550,TBDY-2018 IDW
38.0,36.75,2.148,0.697,ZC,550,TBDY-2018 IDW
38.0,37.0,2.254,0.734,ZC,550,TBDY-2018 IDW
38.0,37.25,2.302,0.75,ZC,550,TBDY-2018 IDW
38.0,37.5,2.39,0.779,ZC,550,TBDY-2018 IDW
38.0,37.75,2.285,0.745,ZC,550,TBDY-2018 IDW
38.0,38.0,2.231,0.727,ZC,550,TBDY-2018 IDW
38.0,38.25,2.288,0.748,ZC,550,TBDY-2018 IDW
38.0,38.5,2.206,0.72,ZC,550,TBDY-2018 IDW
38.0,38.75,2.047,0.665,ZC,550,TBDY-2018 IDW
38.0,39.0,1.877,0.607,ZC,550,TBDY-2018 IDW
38.0,39.25,1.714,0.551,ZC,550,TBDY-2018 IDW
38.0,39.5,1.559,0.498,ZC,550,TBDY-2018 IDW
38.0,39.75,1.41,0.448,ZD,270,TBDY-2018 IDW
38.0,40.0,1.283,0.404,ZD,270,TBDY-2018 IDW
38.0,40.25,1.255,0.395,ZD,270,TBDY-2018 IDW
38.0,40.5,1.454,0.467,ZD,270,TBDY-2018 IDW
38.0,40.75,1.598,0.519,ZC,550,TBDY-2018 IDW
38.0,41.0,1.54,0.498,ZC,550,TBDY-2018 IDW
38.0,41.25,1.456,0.467,ZD,270,TBDY-2018 IDW
38.0,41.5,1.374,0.437,ZD,270,TBDY-2018 IDW
38.0,41.75,1.298,0.41,ZD,270,TBDY-2018 IDW
38.0,42.0,1.239,0.389,ZD,270,TBDY-2018 IDW
38.0,42.25,1.209,0.378,ZD,270,TBDY-2018 IDW
38.0,42.5,1.205,0.376,ZD,270,TBDY-2018 IDW
38.0,42.75,1.215,0.38,ZD,270,TBDY-2018 IDW
38.0,43.0,1.23,0.385,ZD,270,TBDY-2018 IDW
38.0,43.25,1.245,0.39,ZD,270,TBDY-2018 IDW
38.0,43.5,1.257,0.394,ZD,270,TBDY-2018 IDW
38.0,43.75,1.266,0.397,ZD,270,TBDY-2018 IDW
38.0,44.0,1.272,0.399,ZD,270,TBDY-2018 IDW
38.25,26.0,1.188,0.381,ZD,270,TBDY-2018 IDW
38.25,26.25,1.207,0.388,ZD,270,TBDY-2018 IDW
38.25,26.5,1.229,0.396,ZD,270,TBDY-2018 IDW
38.25,26.75,1.258,0.406,ZD,270,TBDY-2018 IDW
38.25,27.0,1.296,0.42,ZD,270,TBDY-2018 IDW
38.25,27.25,1.29,0.418,ZD,270,TBDY-2018 IDW
38.25,27.5,1.247,0.401,ZD,270,TBDY-2018 IDW
38.25,27.75,1.21,0.389,ZD,270,TBDY-2018 IDW
38.25,28.0,1.188,0.382,ZD,270,TBDY-2018 IDW
38.25,28.25,1.177,0.378,ZD,270,TBDY-2018 IDW
38.25,28.5,1.167,0.374,ZD,270,TBDY-2018 IDW
38.25,28.75,1.156,0.369,ZD,270,TBDY-2018 IDW
38.25,29.0,1.144,0.365,ZD,270,TBDY-2018 IDW
38.25,29.25,1.131,0.36,ZD,270,TBDY-2018 IDW
38.25,29.5,1.116,0.354,ZD,270,TBDY-2018 IDW
38.25,29.75,1.1,0.348,ZD,270,TBDY-2018 IDW
38.25,30.0,1.081,0.341,ZD,270,TBDY-2018 IDW
38.25,30.25,1.058,0.332,ZD,270,TBDY-2018 IDW
38.25,30.5,1.03,0.322,ZD,270,TBDY-2018 IDW
38.25,30.75,0.998,0.31,ZD,270,TBDY-2018 IDW
38.25,31.0,0.96,0.295,ZD,270,TBDY-2018 IDW
38.25,31.25,0.915,0.279,ZD,270,TBDY-2018 IDW
38.25,31.5,0.863,0.259,ZD,270,TBDY-2018 IDW
38.25,31.75,0.806,0.238,ZD,270,TBDY-2018 IDW
38.25,32.0,0.748,0.216,ZD,220,TBDY-2018 IDW
38.25,32.25,0.699,0.198,ZD,220,TBDY-2018 IDW
38.25,32.5,0.676,0.189,ZD,220,TBDY-2018 IDW
38.25,32.75,0.696,0.197,ZD,220,TBDY-2018 IDW
38.25,33.0,0.733,0.211,ZD,220,TBDY-2018 IDW
38.25,33.25,0.752,0.218,ZD,270,TBDY-2018 IDW
38.25,33.5,0.724,0.209,ZD,220,TBDY-2018 IDW
38.25,33.75,0.638,0.18,ZD,220,TBDY-2018 IDW
38.25,34.0,0.565,0.155,ZD,220,TBDY-2018 IDW
38.25,34.25,0.624,0.175,ZD,220,TBDY-2018 IDW
38.25,34.5,0.764,0.223,ZD,270,TBDY-2018 IDW
38.25,34.75,0.875,0.261,ZD,270,TBDY-2018 IDW
38.25,35.0,0.929,0.28,ZD,270,TBDY-2018 IDW
38.25,35.25,0.937,0.283,ZD,270,TBDY-2018 IDW
38.25,35.5,0.953,0.288,ZD,270,TBDY-2018 IDW
38.25,35.75,1.056,0.323,ZD,270,TBDY-2018 IDW
38.25,36.0,1.248,0.389,ZD,270,TBDY-2018 IDW
38.25,36.25,1.479,0.468,ZD,270,TBDY-2018 IDW
38.25,36.5,1.705,0.546,ZC,550,TBDY-2018 IDW
38.25,36.75,1.891,0.61,ZC,550,TBDY-2018 IDW
38.25,37.0,2.012,0.651,ZC,550,TBDY-2018 IDW
38.25,37.25,2.09,0.678,ZC,550,TBDY-2018 IDW
38.25,37.5,2.134,0.693,ZC,550,TBDY-2018 IDW
38.25,37.75,2.124,0.691,ZC,550,TBDY-2018 IDW
38.25,38.0,2.138,0.697,ZC,550,TBDY-2018 IDW
38.25,38.25,2.182,0.713,ZC,550,TBDY-2018 IDW
38.25,38.5,2.145,0.7,ZC,550,TBDY-2018 IDW
38.25,38.75,2.015,0.655,ZC,550,TBDY-2018 IDW
38.25,39.0,1.862,0.602,ZC,550,TBDY-2018 IDW
38.25,39.25,1.718,0.553,ZC,550,TBDY-2018 IDW
38.25,39.5,1.59,0.509,ZC,550,TBDY-2018 IDW
38.25,39.75,1.479,0.471,ZD,270,TBDY-2018 IDW
38.25,40.0,1.401,0.445,ZD,270,TBDY-2018 IDW
38.25,40.25,1.394,0.444,ZD,270,TBDY-2018 IDW
38.25,40.5,1.469,0.471,ZD,270,TBDY-2018 IDW
38.25,40.75,1.53,0.494,ZC,550,TBDY-2018 IDW
38.25,41.0,1.511,0.487,ZC,550,TBDY-2018 IDW
38.25,41.25,1.461,0.468,ZD,270,TBDY-2018 IDW
38.25,41.5,1.407,0.448,ZD,270,TBDY-2018 IDW
38.25,41.75,1.355,0.429,ZD,270,TBDY-2018 IDW
38.25,42.0,1.312,0.414,ZD,270,TBDY-2018 IDW
38.25,42.25,1.283,0.404,ZD,270,TBDY-2018 IDW
38.25,42.5,1.269,0.399,ZD,270,TBDY-2018 IDW
38.25,42.75,1.266,0.397,ZD,270,TBDY-2018 IDW
38.25,43.0,1.268,0.398,ZD,270,TBDY-2018 IDW
38.25,43.25,1.272,0.399,ZD,270,TBDY-2018 IDW
38.25,43.5,1.276,0.401,ZD,270,TBDY-2018 IDW
38.25,43.75,1.28,0.402,ZD,270,TBDY-2018 IDW
38.25,44.0,1.282,0.403,ZD,270,TBDY-2018 IDW
38.5,26.0,1.183,0.379,ZD,270,TBDY-2018 IDW
38.5,26.25,1.203,0.387,ZD,270,TBDY-2018 IDW
38.5,26.5,1.23,0.396,ZD,270,TBDY-2018 IDW
38.5,26.75,1.267,0.409,ZD,270,TBDY-2018 IDW
38.5,27.0,1.313,0.426,ZD,270,TBDY-2018 IDW
38.5,27.25,1.318,0.428,ZD,270,TBDY-2018 IDW
38.5,27.5,1.261,0.407,ZD,270,TBDY-2018 IDW
38.5,27.75,1.22,0.393,ZD,270,TBDY-2018 IDW
38.5,28.0,1.194,0.383,ZD,270,TBDY-2018 IDW
38.5,28.25,1.177,0.377,ZD,270,TBDY-2018 IDW
38.5,28.5,1.165,0.373,ZD,270,TBDY-2018 IDW
38.5,28.75,1.154,0.369,ZD,270,TBDY-2018 IDW
38.5,29.0,1.143,0.365,ZD,270,TBDY-2018 IDW
38.5,29.25,1.132,0.36,ZD,270,TBDY-2018 IDW
38.5,29.5,1.119,0.356,ZD,270,TBDY-2018 IDW
38.5,29.75,1.104,0.35,ZD,270,TBDY-2018 IDW
38.5,30.0,1.085,0.343,ZD,270,TBDY-2018 IDW
38.5,30.25,1.063,0.334,ZD,270,TBDY-2018 IDW
38.5,30.5,1.036,0.324,ZD,270,TBDY-2018 IDW
38.5,30.75,1.005,0.313,ZD,270,TBDY-2018 IDW
38.5,31.0,0.969,0.299,ZD,270,TBDY-2018 IDW
38.5,31.25,0.928,0.284,ZD,270,TBDY-2018 IDW
38.5,31.5,0.882,0.267,ZD,270,TBDY-2018 IDW
38.5,31.75,0.833,0.248,ZD,270,TBDY-2018 IDW
38.5,32.0,0.786,0.231,ZD,270,TBDY-2018 IDW
38.5,32.25,0.75,0.217,ZD,220,TBDY-2018 IDW
38.5,32.5,0.734,0.211,ZD,220,TBDY-2018 IDW
38.5,32.75,0.741,0.214,ZD,220,TBDY-2018 IDW
38.5,33.0,0.758,0.22,ZD,270,TBDY-2018 IDW
38.5,33.25,0.761,0.222,ZD,270,TBDY-2018 IDW
38.5,33.5,0.727,0.211,ZD,220,TBDY-2018 IDW
38.5,33.75,0.646,0.183,ZD,220,TBDY-2018 IDW
38.5,34.0,0.579,0.16,ZD,220,TBDY-2018 IDW
38.5,34.25,0.634,0.179,ZD,220,TBDY-2018 IDW
38.5,34.5,0.763,0.223,ZD,270,TBDY-2018 IDW
38.5,34.75,0.86,0.257,ZD,270,TBDY-2018 IDW
38.5,35.0,0.89,0.267,ZD,270,TBDY-2018 IDW
38.5,35.25,0.844,0.252,ZD,270,TBDY-2018 IDW
38.5,35.5,0.795,0.235,ZD,270,TBDY-2018 IDW
38.5,35.75,0.898,0.27,ZD,270,TBDY-2018 IDW
38.5,36.0,1.117,0.345,ZD,270,TBDY-2018 IDW
38.5,36.25,1.341,0.421,ZD,270,TBDY-2018 IDW
38.5,36.5,1.535,0.488,ZC,550,TBDY-2018 IDW
38.5,36.75,1.692,0.542,ZC,550,TBDY-2018 IDW
38.5,37.0,1.808,0.582,ZC,550,TBDY-2018 IDW
38.5,37.25,1.89,0.61,ZC,550,TBDY-2018 IDW
38.5,37.5,1.946,0.629,ZC,550,TBDY-2018 IDW
38.5,37.75,1.992,0.646,ZC,550,TBDY-2018 IDW
38.5,38.0,2.07,0.674,ZC,550,TBDY-2018 IDW
38.5,38.25,2.164,0.707,ZC,550,TBDY-2018 IDW
38.5,38.5,2.114,0.69,ZC,550,TBDY-2018 IDW
38.5,38.75,1.966,0.638,ZC,550,TBDY-2018 IDW
38.5,39.0,1.825,0.59,ZC,550,TBDY-2018 IDW
38.5,39.25,1.708,0.549,ZC,550,TBDY-2018 IDW
38.5,39.5,1.612,0.516,ZC,550,TBDY-2018 IDW
38.5,39.75,1.533,0.49,ZC,550,TBDY-2018 IDW
38.5,40.0,1.477,0.471,ZD,270,TBDY-2018 IDW
38.5,40.25,1.458,0.465,ZD,270,TBDY-2018 IDW
38.5,40.5,1.471,0.471,ZD,270,TBDY-2018 IDW
38.5,40.75,1.487,0.477,ZD,270,TBDY-2018 IDW
38.5,41.0,1.482,0.475,ZD,270,TBDY-2018 IDW
38.5,41.25,1.46,0.467,ZD,270,TBDY-2018 IDW
38.5,41.5,1.429,0.455,ZD,270,TBDY-2018 IDW
38.5,41.75,1.395,0.443,ZD,270,TBDY-2018 IDW
38.5,42.0,1.363,0.432,ZD,270,TBDY-2018 IDW
38.5,42.25,1.337,0.422,ZD,270,TBDY-2018 IDW
38.5,42.5,1.318,0.416,ZD,270,TBDY-2018 IDW
38.5,42.75,1.306,0.411,ZD,270,TBDY-2018 IDW
38.5,43.0,1.3,0.409,ZD,270,TBDY-2018 IDW
38.5,43.25,1.296,0.408,ZD,270,TBDY-2018 IDW
38.5,43.5,1.294,0.407,ZD,270,TBDY-2018 IDW
38.5,43.75,1.293,0.407,ZD,270,TBDY-2018 IDW
38.5,44.0,1.292,0.406,ZD,270,TBDY-2018 IDW
38.75,26.0,1.173,0.376,ZD,270,TBDY-2018 IDW
38.75,26.25,1.192,0.382,ZD,270,TBDY-2018 IDW
38.75,26.5,1.217,0.391,ZD,270,TBDY-2018 IDW
38.75,26.75,1.252,0.404,ZD,270,TBDY-2018 IDW
38.75,27.0,1.288,0.416,ZD,270,TBDY-2018 IDW
38.75,27.25,1.289,0.416,ZD,270,TBDY-2018 IDW
38.75,27.5,1.248,0.402,ZD,270,TBDY-2018 IDW
38.75,27.75,1.211,0.389,ZD,270,TBDY-2018 IDW
38.75,28.0,1.187,0.381,ZD,270,TBDY-2018 IDW
38.75,28.25,1.171,0.375,ZD,270,TBDY-2018 IDW
38.75,28.5,1.16,0.371,ZD,270,TBDY-2018 IDW
38.75,28.75,1.151,0.368,ZD,270,TBDY-2018 IDW
38.75,29.0,1.143,0.365,ZD,270,TBDY-2018 IDW
38.75,29.25,1.135,0.361,ZD,270,TBDY-2018 IDW
38.75,29.5,1.124,0.357,ZD,270,TBDY-2018 IDW
38.75,29.75,1.109,0.352,ZD,270,TBDY-2018 IDW
38.75,30.0,1.092,0.345,ZD,270,TBDY-2018 IDW
